"pattern";"theoretical_intensity";"my_kappa";"my_mu";"my_scale";"expect_disp_ind"
"int7_disp34";7;0,07;100;0,740625;33,9800779498663
"int7_disp35";7;0,07;100;0,7228515625;35,0428462757759
"int7_disp36";7;0,07;100;0,70625;35,9842659055773
"int7_disp37";7;0,07;100;0,6912109375;36,9951258391382
"int7_disp38";7;0,07;100;0,67578125;37,9721131350867
"int7_disp39";7;0,07;100;0,6609375;38,9746423001699
"int7_disp40";7;0,07;100;0,646484375;39,9959916294425
"int7_disp41";7;0,07;100;0,63125;41,022811438494
"int7_disp42";7;0,07;100;0,61875;42,023412092777
"int7_disp43";7;0,07;100;0,6044921875;42,965610075397
"int7_disp44";7;0,07;100;0,590966796875;43,9735687292314
"int7_disp45";7;0,07;100;0,578125;45,0022164142569
"int7_disp46";7;0,07;100;0,565625;45,9808699239692
"int7_disp47";7;0,07;100;0,553125;47,0176534878752
"int7_disp48";7;0,07;100;0,540625;47,9579420719597
"int7_disp49";7;0,07;100;0,528125;49,0150576041257
"int7_disp50";7;0,07;100;0,516015625;49,9546334960655
"int7_disp51";7;0,07;100;0,5046875;51,009201265208
"int7_disp52";7;0,07;100;0,49140625;52,0430569135377
"int7_disp53";7;0,07;100;0,478125;53,0352335499541
"int7_disp54";7;0,07;100;0,46876220703125;54,0085948040818
"int7_disp55";7;0,07;100;0,45703125;54,9573665793879
"int7_disp56";7;0,07;100;0,4453125;56,0226939770907
"int7_disp57";7;0,07;100;0,43359375;56,9712189900146
"int7_disp58";7;0,07;100;0,421875;57,9912371852894
"int7_disp59";7;0,07;100;0,4109375;58,9967797033385
"int7_disp60";7;0,07;100;0,4000244140625;59,9537915806217
"int7_disp61";7;0,07;100;0,388671875;61,0031515507492
"int7_disp62";7;0,07;100;0,37734375;61,9899321620821
"int7_disp63";7;0,07;100;0,3666015625;63,0074775630879
"int7_disp64";7;0,07;100;0,355859375;64,0465138066661
"int7_disp65";7;0,07;100;0,345556640625;64,9675035310118
"int7_disp66";7;0,07;100;0,334375;65,9679350553179
"int7_disp67";7;0,07;100;0,325;66,9960518720371
"int7_disp68";7;0,07;100;0,3125;67,9780605361835
"int7_disp69";7;0,07;100;0,303125;68,989551099791
"int7_disp70";7;0,07;100;0,290625;70,0356535510668
"int7_disp71";7;0,07;100;0,28125;71,0388049153917
"int7_disp72";7;0,07;100;0,272265625;71,9915326652546
"int7_disp73";7;0,07;100;0,2625;72,9528353372443
"int7_disp74";7;0,07;100;0,25;73,9928863632671
"int7_disp75";7;0,07;100;0,2421875;75,0326024736128
"int8_disp2";8;0,08;100;5,5;1,98463808462493
"int8_disp3";8;0,08;100;3,8;3,01061548035151
"int8_disp4";8;0,08;100;3,1;3,95414031195484
"int8_disp5";8;0,08;100;2,65;4,95055039013241
"int8_disp6";8;0,08;100;2,35;5,9509974754453
"int8_disp7";8;0,08;100;2,1125;6,99506365317414
"int8_disp8";8;0,08;100;1,9375;8,02338303181039
"int8_disp9";8;0,08;100;1,8;8,99086923867456
"int8_disp10";8;0,08;100;1,6875;9,99845209747434
"int8_disp11";8;0,08;100;1,5875;11,0147094998731
"int8_disp12";8;0,08;100;1,503125;11,9882314237439
"int8_disp13";8;0,08;100;1,428125;13,0178672535653
"int8_disp14";8;0,08;100;1,3625;14,0165204381663
"int8_disp15";8;0,08;100;1,303125;15,009651908932
"int8_disp16";8;0,08;100;1,25;15,9960822944863
"int8_disp17";8;0,08;100;1,20625;16,9527400186199
"int8_disp18";8;0,08;100;1,15625;18,0495043716735
"int8_disp19";8;0,08;100;1,11875;19,0163429188931
"int8_disp20";8;0,08;100;1,08125;20,0003295899466
"int8_disp21";8;0,08;100;1,046875;20,9630408961628
"int8_disp22";8;0,08;100;1,0125;22,0228136627558
"int8_disp23";8;0,08;100;0,984375;22,9831776149281
"int8_disp24";8;0,08;100;0,95625;23,9650709044304
"int8_disp25";8;0,08;100;0,928125;25,0462487194153
"int8_disp26";8;0,08;100;0,903125;26,0366836889717
"int8_disp27";8;0,08;100;0,8796875;27,0089608851477
"int8_disp28";8;0,08;100;0,85625;28,0325657332414
"int8_disp29";8;0,08;100;0,8359375;28,9783540201354
"int8_disp30";8;0,08;100;0,815625;29,9968775664606
"int8_disp31";8;0,08;100;0,79375;31,0316931237774
"int8_disp32";8;0,08;100;0,775;32,0173147185902
"int8_disp33";8;0,08;100;0,75703125;33,0064989547898
"int8_disp34";8;0,08;100;0,7390625;34,0476199591005
"int8_disp35";8;0,08;100;0,7234375;35,0351507902581
"int8_disp36";8;0,08;100;0,7078125;35,9929800238782
"int8_disp37";8;0,08;100;0,690625;36,9936939969421
"int8_disp38";8;0,08;100;0,675;38,0264310479691
"int8_disp39";8;0,08;100;0,6591796875;39,0445269518037
"int8_disp40";8;0,08;100;0,6453125;40,0467490367398
"int8_disp41";8;0,08;100;0,63125;41,0187932851448
"int8_disp42";8;0,08;100;0,61875;41,9969492630384
"int8_disp43";8;0,08;100;0,6046875;43,0191736769748
"int8_disp44";8;0,08;100;0,5921875;44,0235162094966
"int8_disp45";8;0,08;100;0,5796875;45,0084426858138
"int8_disp46";8;0,08;100;0,5658203125;45,9835207094792
"int8_disp47";8;0,08;100;0,552734375;46,9684653416884
"int8_disp48";8;0,08;100;0,540625;47,9566578905268
"int8_disp49";8;0,08;100;0,528125;48,9718905523369
"int8_disp50";8;0,08;100;0,516015625;50,0177514063956
"int8_disp51";8;0,08;100;0,50390625;51,0055776971398
"int8_disp52";8;0,08;100;0,4921875;52,0380541170097
"int8_disp53";8;0,08;100;0,4796875;53,0441837247897
"int8_disp54";8;0,08;100;0,4689453125;53,9722543283721
"int8_disp55";8;0,08;100;0,45703125;54,9780105031042
"int8_disp56";8;0,08;100;0,44375;55,9615489699719
"int8_disp57";8;0,08;100;0,43359375;56,9803099405823
"int8_disp58";8;0,08;100;0,421484375;58,0411861637459
"int8_disp59";8;0,08;100;0,4125;58,9684686170266
"int8_disp60";8;0,08;100;0,4;59,9510368858054
"int8_disp61";8;0,08;100;0,3890625;61,034237888981
"int8_disp62";8;0,08;100;0,37734375;61,9616998421345
"int8_disp63";8;0,08;100;0,36640625;62,992439916715
"int8_disp64";8;0,08;100;0,35625;63,9685847792779
"int8_disp65";8;0,08;100;0,345703125;65,0323621600655
"int8_disp66";8;0,08;100;0,334375;65,9802628549425
"int8_disp67";8;0,08;100;0,323828125;67,0243626269558
"int8_disp68";8;0,08;100;0,31328125;68,0155044676283
"int8_disp69";8;0,08;100;0,303125;68,9986561497373
"int8_disp70";8;0,08;100;0,29375;69,9705872870359
"int8_disp71";8;0,08;100;0,2828125;70,9713492995333
"int8_disp72";8;0,08;100;0,271875;72,027099460583
"int8_disp73";8;0,08;100;0,2625;73,0033502364986
"int8_disp74";8;0,08;100;0,25234375;74,0208774371759
"int8_disp75";8;0,08;100;0,241796875;75,0193412596687
"int9_disp2";9;0,09;100;5,5;1,98286964918529
"int9_disp3";9;0,09;100;3,8;3,00288603258292
"int9_disp4";9;0,09;100;3,05;4,03733443254401
"int9_disp5";9;0,09;100;2,65;4,96511696147992
"int9_disp6";9;0,09;100;2,35;5,96638107652683
"int9_disp7";9;0,09;100;2,1125;7,00529801456789
"int9_disp8";9;0,09;100;1,9375;8,03551416100369
"int9_disp9";9;0,09;100;1,8;9,00325127355862
"int9_disp10";9;0,09;100;1,6875;10,0073094884244
"int9_disp11";9;0,09;100;1,5875;10,9847650260237
"int9_disp12";9;0,09;100;1,5;12,0416557407897
"int9_disp13";9;0,09;100;1,43125;12,9733221668886
"int9_disp14";9;0,09;100;1,3625;13,9948074559803
"int9_disp15";9;0,09;100;1,30625;14,9614107448307
"int9_disp16";9;0,09;100;1,25;15,9989493010307
"int9_disp17";9;0,09;100;1,2;17,0464506759022
"int9_disp18";9;0,09;100;1,159375;17,969521247206
"int9_disp19";9;0,09;100;1,11875;19,0028572681555
"int9_disp20";9;0,09;100;1,08125;19,9719193293845
"int9_disp21";9;0,09;100;1,046875;20,9659406260226
"int9_disp22";9;0,09;100;1,015625;21,9503302400802
"int9_disp23";9;0,09;100;0,984375;23,0439287317959
"int9_disp24";9;0,09;100;0,95625;23,9828782974891
"int9_disp25";9;0,09;100;0,928125;24,9811976595223
"int9_disp26";9;0,09;100;0,903125;26,0283595863877
"int9_disp27";9;0,09;100;0,88046875;26,9703109003601
"int9_disp28";9;0,09;100;0,85625;28,0193167168879
"int9_disp29";9;0,09;100;0,834375;29,0321819620153
"int9_disp30";9;0,09;100;0,815625;29,9701811658656
"int9_disp31";9;0,09;100;0,7953125;30,9823402842161
"int9_disp32";9;0,09;100;0,775;32,0163400548017
"int9_disp33";9;0,09;100;0,7578125;33,0477991156885
"int9_disp34";9;0,09;100;0,740625;33,9714880103478
"int9_disp35";9;0,09;100;0,725;34,956966668046
"int9_disp36";9;0,09;100;0,70625;36,0284952109462
"int9_disp37";9;0,09;100;0,690625;37,0321689870706
"int9_disp38";9;0,09;100;0,675;38,0185024715055
"int9_disp39";9;0,09;100;0,6609375;39,0181230565771
"int9_disp40";9;0,09;100;0,646875;39,9871470192011
"int9_disp41";9;0,09;100;0,63125;41,0486871509466
"int9_disp42";9;0,09;100;0,61875;41,9963167223846
"int9_disp43";9;0,09;100;0,60390625;43,0255293133471
"int9_disp44";9;0,09;100;0,59140625;43,9802684489602
"int9_disp45";9;0,09;100;0,578125;44,9727787863465
"int9_disp46";9;0,09;100;0,565625;46,0139181425078
"int9_disp47";9;0,09;100;0,553125;47,0235287991329
"int9_disp48";9;0,09;100;0,5390625;47,9864154165716
"int9_disp49";9;0,09;100;0,528515625;48,9720317041342
"int9_disp50";9;0,09;100;0,515625;49,9605060210477
"int9_disp51";9;0,09;100;0,503125;51,002040486196
"int9_disp52";9;0,09;100;0,49140625;52,0295616100392
"int9_disp53";9;0,09;100;0,48125;52,9936778232228
"int9_disp54";9;0,09;100;0,46875;53,9969353840028
"int9_disp55";9;0,09;100;0,45625;54,9674808043525
"int9_disp56";9;0,09;100;0,446875;55,9688929623273
"int9_disp57";9;0,09;100;0,4328125;57,0318916040834
"int9_disp58";9;0,09;100;0,4216796875;57,9750686192906
"int9_disp59";9;0,09;100;0,4109375;58,9688352218379
"int9_disp60";9;0,09;100;0,400445556640625;59,9897179403962
"int9_disp61";9;0,09;100;0,38828125;61,0345445482208
"int9_disp62";9;0,09;100;0,378173828125;61,9702699810865
"int9_disp63";9;0,09;100;0,3671875;62,9649988693502
"int9_disp64";9;0,09;100;0,35625;63,9823069505388
"int9_disp65";9;0,09;100;0,346875;65,0281655555862
"int9_disp66";9;0,09;100;0,334375;65,9516796362471
"int9_disp67";9;0,09;100;0,325;66,9791206356926
"int9_disp68";9;0,09;100;0,3140625;68,0238061974814
"int9_disp69";9;0,09;100;0,30234375;68,964544836051
"int9_disp70";9;0,09;100;0,29267578125;70,033413652317
"int9_disp71";9;0,09;100;0,28203125;71,0333005985223
"int9_disp72";9;0,09;100;0,2718994140625;71,9650699196225
"int9_disp73";9;0,09;100;0,2609375;73,0245667441682
"int9_disp74";9;0,09;100;0,2515625;74,020207476266
"int9_disp75";9;0,09;100;0,241796875;74,9529822342116
"int10_disp2";10;0,1;100;5,5;1,98531770222671
"int10_disp3";10;0,1;100;3,8;3,00526814168594
"int10_disp4";10;0,1;100;3,075;3,9835680817533
"int10_disp5";10;0,1;100;2,65;4,95060602802547
"int10_disp6";10;0,1;100;2,325;6,02461447694113
"int10_disp7";10;0,1;100;2,1125;6,99907578418451
"int10_disp8";10;0,1;100;1,9375;8,02323386513955
"int10_disp9";10;0,1;100;1,8;9,01659968459079
"int10_disp10";10;0,1;100;1,6875;9,9990603007784
"int10_disp11";10;0,1;100;1,5875;11,0012580503415
"int10_disp12";10;0,1;100;1,5;12,0405081967906
"int10_disp13";10;0,1;100;1,43125;12,9875921519468
"int10_disp14";10;0,1;100;1,3625;14,0137742327528
"int10_disp15";10;0,1;100;1,3;15,0448829235299
"int10_disp16";10;0,1;100;1,25;16,0007522178309
"int10_disp17";10;0,1;100;1,203125;16,9893467876958
"int10_disp18";10;0,1;100;1,15625;18,0426762172367
"int10_disp19";10;0,1;100;1,11875;18,9765134485427
"int10_disp20";10;0,1;100;1,08125;19,9986399454161
"int10_disp21";10;0,1;100;1,046875;21,0144542285644
"int10_disp22";10;0,1;100;1,0125;22,022603530292
"int10_disp23";10;0,1;100;0,984375;23,0125386010203
"int10_disp24";10;0,1;100;0,95625;24,0143478757598
"int10_disp25";10;0,1;100;0,928125;25,0321945257327
"int10_disp26";10;0,1;100;0,903125;26,0144492310169
"int10_disp27";10;0,1;100;0,88125;26,9742012690643
"int10_disp28";10;0,1;100;0,85625;28,0391449405447
"int10_disp29";10;0,1;100;0,8359375;28,9568143451508
"int10_disp30";10;0,1;100;0,8140625;30,0233164357834
"int10_disp31";10;0,1;100;0,79453125;30,9921637649273
"int10_disp32";10;0,1;100;0,775;32,047926513022
"int10_disp33";10;0,1;100;0,75625;33,041194853196
"int10_disp34";10;0,1;100;0,740625;33,9851875582803
"int10_disp35";10;0,1;100;0,7234375;34,9792153170989
"int10_disp36";10;0,1;100;0,70625;36,0257926399531
"int10_disp37";10;0,1;100;0,690625;37,0294795304108
"int10_disp38";10;0,1;100;0,67578125;37,9636435689181
"int10_disp39";10;0,1;100;0,660546875;39,0082633032603
"int10_disp40";10;0,1;100;0,64609375;39,9677049313611
"int10_disp41";10;0,1;100;0,63125;41,0461344337353
"int10_disp42";10;0,1;100;0,61875;41,9580275411775
"int10_disp43";10;0,1;100;0,6046875;42,9548629884623
"int10_disp44";10;0,1;100;0,591796875;43,9977596945977
"int10_disp45";10;0,1;100;0,5765625;45,0139520059511
"int10_disp46";10;0,1;100;0,565625;45,9603602743871
"int10_disp47";10;0,1;100;0,553125;47,0062892055925
"int10_disp48";10;0,1;100;0,540625;48,0204428211083
"int10_disp49";10;0,1;100;0,528125;49,0147903758061
"int10_disp50";10;0,1;100;0,515625;49,9946956673486
"int10_disp51";10;0,1;100;0,503125;51,0362100071191
"int10_disp52";10;0,1;100;0,4921875;51,980981157713
"int10_disp53";10;0,1;100;0,4794921875;52,9983790731115
"int10_disp54";10;0,1;100;0,46796875;53,9921534418797
"int10_disp55";10;0,1;100;0,45703125;54,9746122937765
"int10_disp56";10;0,1;100;0,446875;55,9612538753987
"int10_disp57";10;0,1;100;0,43359375;57,0384937121401
"int10_disp58";10;0,1;100;0,421875;57,9501039351062
"int10_disp59";10;0,1;100;0,4125;58,9610089941651
"int10_disp60";10;0,1;100;0,399609375;60,0333561030791
"int10_disp61";10;0,1;100;0,3875;61,0401219479055
"int10_disp62";10;0,1;100;0,378125;62,0062328537267
"int10_disp63";10;0,1;100;0,365625;63,0036629444434
"int10_disp64";10;0,1;100;0,35625;63,9841708580496
"int10_disp65";10;0,1;100;0,3453125;64,9856692262088
"int10_disp66";10;0,1;100;0,334375;66,0219397737003
"int10_disp67";10;0,1;100;0,325;66,9683567564943
"int10_disp68";10;0,1;100;0,3125;68,0204582083183
"int10_disp69";10;0,1;100;0,30234375;69,0371872041158
"int10_disp70";10;0,1;100;0,29296875;70,0075743767271
"int10_disp71";10;0,1;100;0,2828125;70,977180382968
"int10_disp72";10;0,1;100;0,271875;72,0021396809223
"int10_disp73";10;0,1;100;0,262255859375;73,0248718518031
"int10_disp74";10;0,1;100;0,253125;74,0281950880174
"int10_disp75";10;0,1;100;0,24375;74,9767996504334
"int11_disp2";11;0,11;100;5,4;2,01020996997956
"int11_disp3";11;0,11;100;3,8;2,99444124640187
"int11_disp4";11;0,11;100;3,1;3,95668893367376
"int11_disp5";11;0,11;100;2,65;4,96135216820303
"int11_disp6";11;0,11;100;2,3375;5,99429022789888
"int11_disp7";11;0,11;100;2,1125;7,0010375420815
"int11_disp8";11;0,11;100;1,95;7,96611512076622
"int11_disp9";11;0,11;100;1,8;8,99698944308343
"int11_disp10";11;0,11;100;1,6875;9,97705826258735
"int11_disp11";11;0,11;100;1,5875;10,9719732450803
"int11_disp12";11;0,11;100;1,5;12,0112973090582
"int11_disp13";11;0,11;100;1,425;13,0242224627807
"int11_disp14";11;0,11;100;1,3625;14,0090315204555
"int11_disp15";11;0,11;100;1,303125;15,0084510960772
"int11_disp16";11;0,11;100;1,253125;15,9533916715229
"int11_disp17";11;0,11;100;1,203125;16,967533656782
"int11_disp18";11;0,11;100;1,15625;18,0323295238557
"int11_disp19";11;0,11;100;1,11875;18,981748918684
"int11_disp20";11;0,11;100;1,08125;20,0242057749549
"int11_disp21";11;0,11;100;1,046875;20,9589297871409
"int11_disp22";11;0,11;100;1,0140625;21,9865362407287
"int11_disp23";11;0,11;100;0,984375;23,0062834113862
"int11_disp24";11;0,11;100;0,95625;24,000448677152
"int11_disp25";11;0,11;100;0,93125;24,9726921788586
"int11_disp26";11;0,11;100;0,903125;26,0371956676981
"int11_disp27";11;0,11;100;0,8796875;27,0161891301738
"int11_disp28";11;0,11;100;0,8578125;28,0310984529924
"int11_disp29";11;0,11;100;0,834375;29,0422710622458
"int11_disp30";11;0,11;100;0,81484375;30,0329154071995
"int11_disp31";11;0,11;100;0,7953125;31,0216400539305
"int11_disp32";11;0,11;100;0,7765625;31,9755343617174
"int11_disp33";11;0,11;100;0,7578125;32,9737136651129
"int11_disp34";11;0,11;100;0,740625;33,9720690211578
"int11_disp35";11;0,11;100;0,725;34,9514997855975
"int11_disp36";11;0,11;100;0,70625;35,9639077774286
"int11_disp37";11;0,11;100;0,6921875;36,9719482946879
"int11_disp38";11;0,11;100;0,675;38,0231905165726
"int11_disp39";11;0,11;100;0,66015625;39,0451339398669
"int11_disp40";11;0,11;100;0,64609375;39,9828102278837
"int11_disp41";11;0,11;100;0,6328125;40,9953858317852
"int11_disp42";11;0,11;100;0,61875;41,9738789725733
"int11_disp43";11;0,11;100;0,60390625;43,0092554448186
"int11_disp44";11;0,11;100;0,5921875;43,9509781936081
"int11_disp45";11;0,11;100;0,578125;45,0341464434954
"int11_disp46";11;0,11;100;0,565625;45,9508121037958
"int11_disp47";11;0,11;100;0,552734375;47,0239881825442
"int11_disp48";11;0,11;100;0,540625;47,9923410668552
"int11_disp49";11;0,11;100;0,5265625;49,0467691998019
"int11_disp50";11;0,11;100;0,515625;50,0328037502669
"int11_disp51";11;0,11;100;0,503125;51,004104642406
"int11_disp52";11;0,11;100;0,490625;52,0465992991389
"int11_disp53";11;0,11;100;0,4794921875;52,9951587893363
"int11_disp54";11;0,11;100;0,46796875;53,9597416209941
"int11_disp55";11;0,11;100;0,455859375;54,971998692736
"int11_disp56";11;0,11;100;0,4453125;56,0365366677539
"int11_disp57";11;0,11;100;0,43359375;56,9959580548359
"int11_disp58";11;0,11;100;0,421875;58,0090191086353
"int11_disp59";11;0,11;100;0,4107421875;59,0424987245267
"int11_disp60";11;0,11;100;0,39921875;60,0466000900493
"int11_disp61";11;0,11;100;0,3875;61,0104852910691
"int11_disp62";11;0,11;100;0,378125;62,0192307138499
"int11_disp63";11;0,11;100;0,3666015625;62,9738015541121
"int11_disp64";11;0,11;100;0,355859375;63,976744798519
"int11_disp65";11;0,11;100;0,3458984375;64,9961481098561
"int11_disp66";11;0,11;100;0,333984375;65,976308175795
"int11_disp67";11;0,11;100;0,323046875;66,9544645089824
"int11_disp68";11;0,11;100;0,31318359375;67,9652164790837
"int11_disp69";11;0,11;100;0,303125;68,9928193325625
"int11_disp70";11;0,11;100;0,2921875;69,9749955270831
"int11_disp71";11;0,11;100;0,284375;71,029464321421
"int11_disp72";11;0,11;100;0,271875;71,9879537753105
"int11_disp73";11;0,11;100;0,26142578125;73,0018826984405
"int11_disp74";11;0,11;100;0,2515625;73,986379191588
"int11_disp75";11;0,11;100;0,24140625;75,0442984091318
"int12_disp2";12;0,12;100;5,4;2,01782214139405
"int12_disp3";12;0,12;100;3,8;2,99818070593391
"int12_disp4";12;0,12;100;3,1;3,95447462786257
"int12_disp5";12;0,12;100;2,625;5,00761011527627
"int12_disp6";12;0,12;100;2,325;6,00228301073194
"int12_disp7";12;0,12;100;2,1125;6,99642259877434
"int12_disp8";12;0,12;100;1,9375;8,01082177223205
"int12_disp9";12;0,12;100;1,8;9,02079748640407
"int12_disp10";12;0,12;100;1,6875;9,97835925135368
"int12_disp11";12;0,12;100;1,5875;11,0176631998886
"int12_disp12";12;0,12;100;1,5;12,006910025712
"int12_disp13";12;0,12;100;1,43125;12,9671814725935
"int12_disp14";12;0,12;100;1,3625;13,9878196669595
"int12_disp15";12;0,12;100;1,3;15,047309261907
"int12_disp16";12;0,12;100;1,25;16,0149116328429
"int12_disp17";12;0,12;100;1,203125;17,0252192328595
"int12_disp18";12;0,12;100;1,1625;17,9872493325552
"int12_disp19";12;0,12;100;1,11875;19,0029885297303
"int12_disp20";12;0,12;100;1,08125;19,995262925711
"int12_disp21";12;0,12;100;1,046875;20,9513849518377
"int12_disp22";12;0,12;100;1,015625;21,9661958756243
"int12_disp23";12;0,12;100;0,984375;22,9588684421492
"int12_disp24";12;0,12;100;0,95625;23,9709096257284
"int12_disp25";12;0,12;100;0,92890625;25,0025792494377
"int12_disp26";12;0,12;100;0,903125;26,0130692075073
"int12_disp27";12;0,12;100;0,88125;26,9547427816385
"int12_disp28";12;0,12;100;0,85625;28,0045518584071
"int12_disp29";12;0,12;100;0,834375;29,0334540380035
"int12_disp30";12;0,12;100;0,815625;29,9559319346198
"int12_disp31";12;0,12;100;0,79375;31,0217742537322
"int12_disp32";12;0,12;100;0,77662353515625;32,0022858634666
"int12_disp33";12;0,12;100;0,75625;33,0427411511544
"int12_disp34";12;0,12;100;0,7390625;34,0088198956716
"int12_disp35";12;0,12;100;0,7234375;34,9704379312593
"int12_disp36";12;0,12;100;0,70625;36,0281138386661
"int12_disp37";12;0,12;100;0,690625;37,0215232198781
"int12_disp38";12;0,12;100;0,67578125;38,048440152779
"int12_disp39";12;0,12;100;0,6609375;38,9563928694705
"int12_disp40";12;0,12;100;0,6466796875;40,0218020407337
"int12_disp41";12;0,12;100;0,6328125;40,9583695162333
"int12_disp42";12;0,12;100;0,61875;41,9797758228106
"int12_disp43";12;0,12;100;0,60625;42,9578371731695
"int12_disp44";12;0,12;100;0,59140625;44,0326516341777
"int12_disp45";12;0,12;100;0,578125;45,0406555616355
"int12_disp46";12;0,12;100;0,565625;45,967399265942
"int12_disp47";12;0,12;100;0,552734375;47,0079552681535
"int12_disp48";12;0,12;100;0,540625;48,0272072934821
"int12_disp49";12;0,12;100;0,528125;48,9740410140145
"int12_disp50";12;0,12;100;0,515625;50,0043197389115
"int12_disp51";12;0,12;100;0,50390625;50,9676378119277
"int12_disp52";12;0,12;100;0,4921875;51,9806523049382
"int12_disp53";12;0,12;100;0,4796875;53,0336237261014
"int12_disp54";12;0,12;100;0,46875;53,9808800220165
"int12_disp55";12;0,12;100;0,45625;54,9831749943418
"int12_disp56";12;0,12;100;0,4453125;55,9840590331334
"int12_disp57";12;0,12;100;0,434375;56,9666836354078
"int12_disp58";12;0,12;100;0,421875;58,0283676770249
"int12_disp59";12;0,12;100;0,410546875;59,0453286381605
"int12_disp60";12;0,12;100;0,4;60,033430507534
"int12_disp61";12;0,12;100;0,387496185302734;61,0337441041123
"int12_disp62";12;0,12;100;0,3765625;62,0378742352772
"int12_disp63";12;0,12;100;0,365625;63,0046039501933
"int12_disp64";12;0,12;100;0,356298828125;63,9597649752944
"int12_disp65";12;0,12;100;0,3453125;65,0202321660654
"int12_disp66";12;0,12;100;0,334375;66,0219330306948
"int12_disp67";12;0,12;100;0,325;66,9728433379192
"int12_disp68";12;0,12;100;0,3125;68,0400670315115
"int12_disp69";12;0,12;100;0,303125;68,9635735593167
"int12_disp70";12;0,12;100;0,2921875;69,9831735487014
"int12_disp71";12;0,12;100;0,281201171875;70,96472910163
"int12_disp72";12;0,12;100;0,271875;71,9547668168872
"int12_disp73";12;0,12;100;0,2625;72,9741874918678
"int12_disp74";12;0,12;100;0,2515625;73,9827003248141
"int12_disp75";12;0,12;100;0,24091796875;74,9772512477362
"int13_disp2";13;0,13;100;5,4;2,00513260481617
"int13_disp3";13;0,13;100;3,8;2,99220274686157
"int13_disp4";13;0,13;100;3,1;3,95476312271631
"int13_disp5";13;0,13;100;2,65;4,95052441043088
"int13_disp6";13;0,13;100;2,35;5,95114287800728
"int13_disp7";13;0,13;100;2,1125;7,03713110144541
"int13_disp8";13;0,13;100;1,95;7,95402818916895
"int13_disp9";13;0,13;100;1,8;9,02349900867731
"int13_disp10";13;0,13;100;1,6875;9,95548230038096
"int13_disp11";13;0,13;100;1,5875;11,0204191620685
"int13_disp12";13;0,13;100;1,50625;11,9945209715315
"int13_disp13";13;0,13;100;1,43125;12,9907355231985
"int13_disp14";13;0,13;100;1,3625;13,9941005451619
"int13_disp15";13;0,13;100;1,30625;14,970760205502
"int13_disp16";13;0,13;100;1,25;16,0137469910613
"int13_disp17";13;0,13;100;1,203125;17,0112035709578
"int13_disp18";13;0,13;100;1,159375;18,0209383413346
"int13_disp19";13;0,13;100;1,11875;19,0350596594576
"int13_disp20";13;0,13;100;1,08125;20,0110074361391
"int13_disp21";13;0,13;100;1,04375;21,0378179931035
"int13_disp22";13;0,13;100;1,0140625;21,9827582441749
"int13_disp23";13;0,13;100;0,984375;22,9686325045253
"int13_disp24";13;0,13;100;0,95625;24,0059663967335
"int13_disp25";13;0,13;100;0,928125;25,0403821631246
"int13_disp26";13;0,13;100;0,903125;26,0026085412409
"int13_disp27";13;0,13;100;0,88125;26,9665061463424
"int13_disp28";13;0,13;100;0,85625;27,982211082775
"int13_disp29";13;0,13;100;0,834375;29,0341391670816
"int13_disp30";13;0,13;100;0,816015625;30,0054035160741
"int13_disp31";13;0,13;100;0,7953125;31,0216750345826
"int13_disp32";13;0,13;100;0,77578125;32,0025027866358
"int13_disp33";13;0,13;100;0,75625;33,0407318086474
"int13_disp34";13;0,13;100;0,73984375;34,017814642002
"int13_disp35";13;0,13;100;0,72265625;35,0457443949239
"int13_disp36";13;0,13;100;0,70625;36,0333573644207
"int13_disp37";13;0,13;100;0,690625;37,0416303033547
"int13_disp38";13;0,13;100;0,675;38,0105987861197
"int13_disp39";13;0,13;100;0,659375;39,0473183943891
"int13_disp40";13;0,13;100;0,646875;40,0023441868467
"int13_disp41";13;0,13;100;0,63125;41,0421483313862
"int13_disp42";13;0,13;100;0,61875;41,9550152992051
"int13_disp43";13;0,13;100;0,60390625;43,026727250093
"int13_disp44";13;0,13;100;0,590625;43,996525773457
"int13_disp45";13;0,13;100;0,578125;44,9837629260971
"int13_disp46";13;0,13;100;0,5671875;45,9641304351672
"int13_disp47";13;0,13;100;0,553125;47,026387301
"int13_disp48";13;0,13;100;0,540625;47,9865274602166
"int13_disp49";13;0,13;100;0,528125;49,0012090620172
"int13_disp50";13;0,13;100;0,515625;50,0008055078952
"int13_disp51";13;0,13;100;0,5041015625;50,9909671467908
"int13_disp52";13;0,13;100;0,4921875;52,0207447243743
"int13_disp53";13;0,13;100;0,4796875;52,9520148457301
"int13_disp54";13;0,13;100;0,46875;53,95873079573
"int13_disp55";13;0,13;100;0,45625;55,049290546414
"int13_disp56";13;0,13;100;0,4453125;55,9553648042705
"int13_disp57";13;0,13;100;0,4328125;57,038953954543
"int13_disp58";13;0,13;100;0,42265625;58,0059991064399
"int13_disp59";13;0,13;100;0,4125;58,9664061706355
"int13_disp60";13;0,13;100;0,40078125;60,0495937830029
"int13_disp61";13;0,13;100;0,3890625;61,0050594197173
"int13_disp62";13;0,13;100;0,37646484375;62,0079399277635
"int13_disp63";13;0,13;100;0,3671875;62,9834461063618
"int13_disp64";13;0,13;100;0,355078125;63,9865585877731
"int13_disp65";13;0,13;100;0,3453125;64,9553477941209
"int13_disp66";13;0,13;100;0,3339599609375;66,0476999973869
